mission_code,filename,prompt_text,background_type,category
PG-MATH-5.5.63,fruit_choice.webp,"A single item is a fruit, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.5.63,market_speak.webp,"A single i can classify groceries, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.5.63,fruit_item.webp,"A single item belongs in the fruit crate, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.5.63,veg_item.webp,"A single item belongs in the vegetable crate, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.5.63,badge_market.webp,"A single final market classification master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.1.64,ab_q1.webp,"A single balloon comes next: red blue red blue red _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.1.64,ab_q2.webp,"A single balloon completes the ab pattern: 🔴 🔵 🔴 🔵 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.1.64,ab_q3.webp,"A single find the missing middle balloon: red blue _ blue red blue, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.1.64,ab_q4.webp,"A single balloon completes the pattern: yellow green yellow green _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.1.64,red_balloon.webp,"A single balloon is the red balloon in the ab pattern, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.1.64,blue_balloon.webp,"A single balloon is the blue balloon in the ab pattern, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.1.64,pattern_speak.webp,"A single ab pattern, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-6.1.64,pattern_q13.webp,"A single what comes next: 🔴 🔵 🔴 🔵 🔴 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.1.64,pattern_q14.webp,"A single what comes next: 🟡 🟢 🟡 🟢 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.1.64,solve_speak.webp,"A single i can solve patterns, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-6.1.64,choice_ab.webp,"A single balloon completes: 🎈(red) 🎈(blue) 🎈(red) _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.1.64,star_ab.webp,"A single star completes: ⭐(gold) ⭐(silver) ⭐(gold) _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.1.64,badge_ab.webp,"A single final party balloon ab pattern master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.2.65,aab_q1.webp,"A single fruit comes next: apple apple banana apple apple _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.2.65,aab_q2.webp,"A single fruit completes the aab pattern: 🍎 🍎 🍌 🍎 🍎 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.2.65,aab_q3.webp,"A single find the missing fruit: apple apple _ apple apple banana, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.2.65,aab_q4.webp,"A single fruit completes: star star moon star star _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.2.65,a_fruit.webp,"A single fruit represents 'a' in the aab apple-apple-banana pattern, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.2.65,b_fruit.webp,"A single fruit represents 'b' in the aab apple-apple-banana pattern, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.2.65,complete_speak.webp,"A single i can complete aab patterns, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-6.2.65,choice_aab.webp,"A single item completes: 🐶 🐶 🐱 🐶 🐶 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.2.65,vehicle_aab.webp,"A single vehicle completes: 🚗 🚗 🚌 🚗 🚗 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.2.65,badge_aab.webp,"A single final apple banana aab pattern master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-6.3.66,pattern_q1.webp,"A single celestial symbol comes next: sun moon star sun moon _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.3.66,pattern_q2.webp,"A single symbol completes the pattern: ☀️ 🌙 ⭐ ☀️ 🌙 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-6.3.66,pattern_q3.webp,"A single find the missing middle symbol: sun _ star sun moon star, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
